18000,0.996816
18100,0.994088
18200,1.005113
18300,0.995394
18400,0.943236
18500,1.002233
18600,0.966222
18700,0.918432
18800,0.956820
18900,0.960400
19000,0.932090
19100,0.976470
19200,0.913306
19300,0.946274
19400,0.960446
19500,0.914562
19600,0.926967
19700,0.951063
19800,0.897496
19900,0.912238
20000,0.908727
20100,0.936433
20200,0.953879
20300,0.845568
20400,0.876572
20500,0.903585
20600,0.873567
20700,0.909538
20800,0.903788
20900,0.893708
21000,0.885065
21100,0.872527
21200,0.899417
21300,0.867430
21400,0.840236
21500,0.869938
21600,0.825925
21700,0.857054
21800,0.842268
21900,0.848994
22000,0.847213
22100,0.853285
22200,0.841438
22300,0.857803
22400,0.831502
22500,0.828189
22600,0.818893
22700,0.862383
22800,0.843875
22900,0.821408
23000,0.856937
23100,0.834078
23200,0.843908
23300,0.818055
23400,0.806263
23500,0.800252
23600,0.834413
23700,0.880786
23800,0.834286
23900,0.826606
24000,0.788083
24100,0.819640
24200,0.765251
24300,0.813869
24400,0.787720
24500,0.796121
24600,0.811493
24700,0.786243
24800,0.802596
24900,0.799636
25000,0.779145
25100,0.802577
25200,0.765299
25300,0.762197
25400,0.772766
25500,0.766805
25600,0.767205
25700,0.740327
25800,0.779370
25900,0.767647
26000,0.781478
26100,0.763571
26200,0.747434
26300,0.744761
26400,0.760833
26500,0.747677
26600,0.773114
26700,0.742266
26800,0.739927
26900,0.744898
27000,0.751739
27100,0.748525
27200,0.756569
27300,0.733585
27400,0.755472
27500,0.708029
27600,0.742389
27700,0.731414
27800,0.709094
27900,0.730238
28000,0.718903
28100,0.707820
28200,0.733754
28300,0.728159
28400,0.738911
28500,0.690757
28600,0.744709
28700,0.701496
28800,0.711794
28900,0.761679
29000,0.723720
29100,0.746407
29200,0.680751
29300,0.691420
29400,0.715664
29500,0.682928
29600,0.712546
29700,0.696660
29800,0.683582
29900,0.679260
30000,0.690313
30100,0.704550
30200,0.687559
30300,0.701978
30400,0.699777
30500,0.675513
30600,0.674439
30700,0.735002
30800,0.646452
30900,0.698262
31000,0.694780
31100,0.677980
31200,0.670609
31300,0.693811
31400,0.685365
31500,0.688697
31600,0.654659
31700,0.661942
31800,0.648505
31900,0.701282
32000,0.669025
32100,0.641678
32200,0.655069
32300,0.651595
32400,0.663506
32500,0.648900
32600,0.652736
32700,0.655531
32800,0.674033
32900,0.630086
33000,0.647086
33100,0.678992
33200,0.658686
33300,0.644723
33400,0.613870
33500,0.672607
33600,0.633988
33700,0.659993
33800,0.626127
33900,0.640283
34000,0.641577
34100,0.662775
34200,0.622998
34300,0.627591
34400,0.615913
34500,0.664016
34600,0.648550
34700,0.643834
34800,0.636383
34900,0.620414
35000,0.608333
35100,0.649766
35200,0.627938
35300,0.655365
35400,0.617564
35500,0.596433
35600,0.596655
35700,0.621853
35800,0.591833
35900,0.632944
36000,0.622780
36100,0.595404
36200,0.623646
36300,0.616867
36400,0.586814
36500,0.640315
36600,0.624128
36700,0.597355
36800,0.631347
36900,0.619872
37000,0.616349
37100,0.604823
37200,0.579217
37300,0.614807
37400,0.632540
37500,0.602788
37600,0.598728
37700,0.578828
37800,0.625868
37900,0.603830
38000,0.599080
38100,0.605700
38200,0.602049
38300,0.588709
38400,0.593080
38500,0.593266
38600,0.584676
38700,0.574130
38800,0.603956
38900,0.613373
39000,0.557224
39100,0.560770
39200,0.589734
39300,0.586542
39400,0.561674
39500,0.573129
39600,0.577561
39700,0.580828
39800,0.571262
39900,0.585406
40000,0.580629
40100,0.583438
40200,0.579715
40300,0.556189
40400,0.592237
40500,0.546703
40600,0.550111
40700,0.552698
40800,0.553437
40900,0.570367
41000,0.579239
41100,0.589653
41200,0.572044
41300,0.550406
41400,0.538788
41500,0.564582
41600,0.584044
41700,0.589219
41800,0.568842
41900,0.585968
42000,0.579869
42100,0.581270
42200,0.531605
42300,0.568506
42400,0.593347
42500,0.558324
42600,0.564517
42700,0.526810
42800,0.585791
42900,0.552846
43000,0.565230
43100,0.577381
43200,0.551287
43300,0.523089
43400,0.520375
43500,0.531096
43600,0.570425
43700,0.550535
43800,0.512411
43900,0.575213
44000,0.525357
44100,0.517145
44200,0.552557
44300,0.529008
44400,0.547711
44500,0.548658
44600,0.541952
44700,0.542620
44800,0.530016
44900,0.552438
45000,0.561649
45100,0.516687
45200,0.522791
45300,0.529535
45400,0.510839
45500,0.514451
45600,0.531465
45700,0.578397
45800,0.548431
45900,0.526616
46000,0.549269
46100,0.519100
46200,0.533487
46300,0.513571
46400,0.527724
46500,0.517188
46600,0.511339
46700,0.520339
46800,0.494225
46900,0.515689
47000,0.525581
47100,0.523867
47200,0.533752
47300,0.516017
47400,0.528352
47500,0.538947
47600,0.531688
47700,0.519002
47800,0.492501
47900,0.541676
48000,0.526782
48100,0.538108
48200,0.541016
48300,0.537699
48400,0.499644
48500,0.502376
48600,0.508460
48700,0.499484
48800,0.518499
48900,0.503012
49000,0.492468
49100,0.484282
