43200,0.494163
43300,0.521578
43400,0.528998
43500,0.533233
43600,0.507275
43700,0.518187
43800,0.516364
43900,0.491407
44000,0.502926
44100,0.491632
44200,0.516060
44300,0.471345
44400,0.493890
44500,0.489942
44600,0.526028
44700,0.522947
44800,0.533904
44900,0.493006
45000,0.529224
45100,0.510580
45200,0.485064
45300,0.489040
45400,0.520674
45500,0.507817
45600,0.511890
45700,0.501692
45800,0.501896
45900,0.487614
46000,0.471353
46100,0.516277
46200,0.480169
46300,0.515533
46400,0.476699
46500,0.473486
46600,0.503574
46700,0.502411
46800,0.484526
46900,0.504453
47000,0.489102
47100,0.466716
47200,0.475557
47300,0.489773
47400,0.466243
47500,0.512187
47600,0.487845
47700,0.508434
47800,0.463883
47900,0.495455
48000,0.500095
48100,0.489850
48200,0.500772
48300,0.468054
48400,0.496798
48500,0.508238
48600,0.477119
48700,0.493579
48800,0.499589
48900,0.475981
49000,0.496871
49100,0.470438
